,i,value,loop,type,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018
371,12,80.176,11,WEAP,2008.0,2009.0,2010.0,2011.0,2012.0,2013.0,2014.0,2015.0,2016.0,2017.0,2018.0
372,12,58.489,12,WEAP,2008.0,2009.0,2010.0,2011.0,2012.0,2013.0,2014.0,2015.0,2016.0,2017.0,2018.0
373,12,82.72,13,WEAP,2008.0,2009.0,2010.0,2011.0,2012.0,2013.0,2014.0,2015.0,2016.0,2017.0,2018.0
374,12,86.145,14,WEAP,2008.0,2009.0,2010.0,2011.0,2012.0,2013.0,2014.0,2015.0,2016.0,2017.0,2018.0
375,12,85.099,15,WEAP,2008.0,2009.0,2010.0,2011.0,2012.0,2013.0,2014.0,2015.0,2016.0,2017.0,2018.0
376,12,73.659,16,WEAP,2008.0,2009.0,2010.0,2011.0,2012.0,2013.0,2014.0,2015.0,2016.0,2017.0,2018.0
377,12,64.164,17,WEAP,2008.0,2009.0,2010.0,2011.0,2012.0,2013.0,2014.0,2015.0,2016.0,2017.0,2018.0
378,12,83.431,18,WEAP,2008.0,2009.0,2010.0,2011.0,2012.0,2013.0,2014.0,2015.0,2016.0,2017.0,2018.0
379,12,56.677,19,WEAP,2008.0,2009.0,2010.0,2011.0,2012.0,2013.0,2014.0,2015.0,2016.0,2017.0,2018.0
380,12,87.772,20,WEAP,2008.0,2009.0,2010.0,2011.0,2012.0,2013.0,2014.0,2015.0,2016.0,2017.0,2018.0
381,12,72.093,21,WEAP,2008.0,2009.0,2010.0,2011.0,2012.0,2013.0,2014.0,2015.0,2016.0,2017.0,2018.0
382,12,88.652,22,WEAP,2008.0,2009.0,2010.0,2011.0,2012.0,2013.0,2014.0,2015.0,2016.0,2017.0,2018.0
383,12,76.663,23,WEAP,2008.0,2009.0,2010.0,2011.0,2012.0,2013.0,2014.0,2015.0,2016.0,2017.0,2018.0
384,12,79.496,24,WEAP,2008.0,2009.0,2010.0,2011.0,2012.0,2013.0,2014.0,2015.0,2016.0,2017.0,2018.0
385,12,63.408,25,WEAP,2008.0,2009.0,2010.0,2011.0,2012.0,2013.0,2014.0,2015.0,2016.0,2017.0,2018.0
386,12,74.812,26,WEAP,2008.0,2009.0,2010.0,2011.0,2012.0,2013.0,2014.0,2015.0,2016.0,2017.0,2018.0
387,12,65.615,27,WEAP,2008.0,2009.0,2010.0,2011.0,2012.0,2013.0,2014.0,2015.0,2016.0,2017.0,2018.0
388,12,79.461,28,WEAP,2008.0,2009.0,2010.0,2011.0,2012.0,2013.0,2014.0,2015.0,2016.0,2017.0,2018.0
389,12,90.0,29,WEAP,2008.0,2009.0,2010.0,2011.0,2012.0,2013.0,2014.0,2015.0,2016.0,2017.0,2018.0
390,13,15198.0,0,WEAP,2008.0,2009.0,2010.0,2011.0,2012.0,2013.0,2014.0,2015.0,2016.0,2017.0,2018.0
391,13,17051.794,1,WEAP,2008.0,2009.0,2010.0,2011.0,2012.0,2013.0,2014.0,2015.0,2016.0,2017.0,2018.0
392,13,16534.166,2,WEAP,2008.0,2009.0,2010.0,2011.0,2012.0,2013.0,2014.0,2015.0,2016.0,2017.0,2018.0
393,13,16641.495,3,WEAP,2008.0,2009.0,2010.0,2011.0,2012.0,2013.0,2014.0,2015.0,2016.0,2017.0,2018.0
394,13,17924.87,4,WEAP,2008.0,2009.0,2010.0,2011.0,2012.0,2013.0,2014.0,2015.0,2016.0,2017.0,2018.0
395,13,18413.949,5,WEAP,2008.0,2009.0,2010.0,2011.0,2012.0,2013.0,2014.0,2015.0,2016.0,2017.0,2018.0
396,13,15974.761,6,WEAP,2008.0,2009.0,2010.0,2011.0,2012.0,2013.0,2014.0,2015.0,2016.0,2017.0,2018.0
397,13,17029.119,7,WEAP,2008.0,2009.0,2010.0,2011.0,2012.0,2013.0,2014.0,2015.0,2016.0,2017.0,2018.0
398,13,15651.229,8,WEAP,2008.0,2009.0,2010.0,2011.0,2012.0,2013.0,2014.0,2015.0,2016.0,2017.0,2018.0
399,13,16512.847,9,WEAP,2008.0,2009.0,2010.0,2011.0,2012.0,2013.0,2014.0,2015.0,2016.0,2017.0,2018.0
400,13,18050.364,10,WEAP,2008.0,2009.0,2010.0,2011.0,2012.0,2013.0,2014.0,2015.0,2016.0,2017.0,2018.0
401,13,16784.337,11,WEAP,2008.0,2009.0,2010.0,2011.0,2012.0,2013.0,2014.0,2015.0,2016.0,2017.0,2018.0
402,13,17520.754,12,WEAP,2008.0,2009.0,2010.0,2011.0,2012.0,2013.0,2014.0,2015.0,2016.0,2017.0,2018.0
403,13,18320.687,13,WEAP,2008.0,2009.0,2010.0,2011.0,2012.0,2013.0,2014.0,2015.0,2016.0,2017.0,2018.0
404,13,17960.172,14,WEAP,2008.0,2009.0,2010.0,2011.0,2012.0,2013.0,2014.0,2015.0,2016.0,2017.0,2018.0
405,13,16342.313,15,WEAP,2008.0,2009.0,2010.0,2011.0,2012.0,2013.0,2014.0,2015.0,2016.0,2017.0,2018.0
406,13,16330.14,16,WEAP,2008.0,2009.0,2010.0,2011.0,2012.0,2013.0,2014.0,2015.0,2016.0,2017.0,2018.0
407,13,16008.085,17,WEAP,2008.0,2009.0,2010.0,2011.0,2012.0,2013.0,2014.0,2015.0,2016.0,2017.0,2018.0
408,13,17247.163,18,WEAP,2008.0,2009.0,2010.0,2011.0,2012.0,2013.0,2014.0,2015.0,2016.0,2017.0,2018.0
409,13,17305.831,19,WEAP,2008.0,2009.0,2010.0,2011.0,2012.0,2013.0,2014.0,2015.0,2016.0,2017.0,2018.0
410,13,18336.16,20,WEAP,2008.0,2009.0,2010.0,2011.0,2012.0,2013.0,2014.0,2015.0,2016.0,2017.0,2018.0
411,13,17234.328,21,WEAP,2008.0,2009.0,2010.0,2011.0,2012.0,2013.0,2014.0,2015.0,2016.0,2017.0,2018.0
412,13,17273.704,22,WEAP,2008.0,2009.0,2010.0,2011.0,2012.0,2013.0,2014.0,2015.0,2016.0,2017.0,2018.0
413,13,18004.749,23,WEAP,2008.0,2009.0,2010.0,2011.0,2012.0,2013.0,2014.0,2015.0,2016.0,2017.0,2018.0
414,13,16955.745,24,WEAP,2008.0,2009.0,2010.0,2011.0,2012.0,2013.0,2014.0,2015.0,2016.0,2017.0,2018.0
415,13,16703.777,25,WEAP,2008.0,2009.0,2010.0,2011.0,2012.0,2013.0,2014.0,2015.0,2016.0,2017.0,2018.0
416,13,18389.552,26,WEAP,2008.0,2009.0,2010.0,2011.0,2012.0,2013.0,2014.0,2015.0,2016.0,2017.0,2018.0
417,13,15232.384,27,WEAP,2008.0,2009.0,2010.0,2011.0,2012.0,2013.0,2014.0,2015.0,2016.0,2017.0,2018.0
418,13,16698.416,28,WEAP,2008.0,2009.0,2010.0,2011.0,2012.0,2013.0,2014.0,2015.0,2016.0,2017.0,2018.0
419,13,18574.0,29,WEAP,2008.0,2009.0,2010.0,2011.0,2012.0,2013.0,2014.0,2015.0,2016.0,2017.0,2018.0
420,14,15198.0,0,WEAP,2008.0,2009.0,2010.0,2011.0,2012.0,2013.0,2014.0,2015.0,2016.0,2017.0,2018.0
421,14,17801.366,1,WEAP,2008.0,2009.0,2010.0,2011.0,2012.0,2013.0,2014.0,2015.0,2016.0,2017.0,2018.0
422,14,16275.415,2,WEAP,2008.0,2009.0,2010.0,2011.0,2012.0,2013.0,2014.0,2015.0,2016.0,2017.0,2018.0
423,14,17861.979,3,WEAP,2008.0,2009.0,2010.0,2011.0,2012.0,2013.0,2014.0,2015.0,2016.0,2017.0,2018.0
424,14,18446.635,4,WEAP,2008.0,2009.0,2010.0,2011.0,2012.0,2013.0,2014.0,2015.0,2016.0,2017.0,2018.0
425,14,16497.201,5,WEAP,2008.0,2009.0,2010.0,2011.0,2012.0,2013.0,2014.0,2015.0,2016.0,2017.0,2018.0
426,14,17923.53,6,WEAP,2008.0,2009.0,2010.0,2011.0,2012.0,2013.0,2014.0,2015.0,2016.0,2017.0,2018.0
427,14,15748.325,7,WEAP,2008.0,2009.0,2010.0,2011.0,2012.0,2013.0,2014.0,2015.0,2016.0,2017.0,2018.0
428,14,16736.357,8,WEAP,2008.0,2009.0,2010.0,2011.0,2012.0,2013.0,2014.0,2015.0,2016.0,2017.0,2018.0
429,14,18467.781,9,WEAP,2008.0,2009.0,2010.0,2011.0,2012.0,2013.0,2014.0,2015.0,2016.0,2017.0,2018.0
430,14,16077.568,10,WEAP,2008.0,2009.0,2010.0,2011.0,2012.0,2013.0,2014.0,2015.0,2016.0,2017.0,2018.0
431,14,16436.593,11,WEAP,2008.0,2009.0,2010.0,2011.0,2012.0,2013.0,2014.0,2015.0,2016.0,2017.0,2018.0
432,14,18446.531,12,WEAP,2008.0,2009.0,2010.0,2011.0,2012.0,2013.0,2014.0,2015.0,2016.0,2017.0,2018.0
433,14,18234.567,13,WEAP,2008.0,2009.0,2010.0,2011.0,2012.0,2013.0,2014.0,2015.0,2016.0,2017.0,2018.0
434,14,18077.971,14,WEAP,2008.0,2009.0,2010.0,2011.0,2012.0,2013.0,2014.0,2015.0,2016.0,2017.0,2018.0
435,14,18557.718,15,WEAP,2008.0,2009.0,2010.0,2011.0,2012.0,2013.0,2014.0,2015.0,2016.0,2017.0,2018.0
436,14,17282.031,16,WEAP,2008.0,2009.0,2010.0,2011.0,2012.0,2013.0,2014.0,2015.0,2016.0,2017.0,2018.0
437,14,15956.64,17,WEAP,2008.0,2009.0,2010.0,2011.0,2012.0,2013.0,2014.0,2015.0,2016.0,2017.0,2018.0
438,14,18470.332,18,WEAP,2008.0,2009.0,2010.0,2011.0,2012.0,2013.0,2014.0,2015.0,2016.0,2017.0,2018.0
439,14,17863.127,19,WEAP,2008.0,2009.0,2010.0,2011.0,2012.0,2013.0,2014.0,2015.0,2016.0,2017.0,2018.0
440,14,15675.157,20,WEAP,2008.0,2009.0,2010.0,2011.0,2012.0,2013.0,2014.0,2015.0,2016.0,2017.0,2018.0
441,14,18459.235,21,WEAP,2008.0,2009.0,2010.0,2011.0,2012.0,2013.0,2014.0,2015.0,2016.0,2017.0,2018.0
442,14,18064.807,22,WEAP,2008.0,2009.0,2010.0,2011.0,2012.0,2013.0,2014.0,2015.0,2016.0,2017.0,2018.0
443,14,16229.967,23,WEAP,2008.0,2009.0,2010.0,2011.0,2012.0,2013.0,2014.0,2015.0,2016.0,2017.0,2018.0
444,14,17689.054,24,WEAP,2008.0,2009.0,2010.0,2011.0,2012.0,2013.0,2014.0,2015.0,2016.0,2017.0,2018.0
445,14,16124.008,25,WEAP,2008.0,2009.0,2010.0,2011.0,2012.0,2013.0,2014.0,2015.0,2016.0,2017.0,2018.0
446,14,17358.381,26,WEAP,2008.0,2009.0,2010.0,2011.0,2012.0,2013.0,2014.0,2015.0,2016.0,2017.0,2018.0
447,14,15528.504,27,WEAP,2008.0,2009.0,2010.0,2011.0,2012.0,2013.0,2014.0,2015.0,2016.0,2017.0,2018.0
448,14,16782.018,28,WEAP,2008.0,2009.0,2010.0,2011.0,2012.0,2013.0,2014.0,2015.0,2016.0,2017.0,2018.0
449,14,18574.0,29,WEAP,2008.0,2009.0,2010.0,2011.0,2012.0,2013.0,2014.0,2015.0,2016.0,2017.0,2018.0
450,15,598.5,0,WEAP,2008.0,2009.0,2010.0,2011.0,2012.0,2013.0,2014.0,2015.0,2016.0,2017.0,2018.0
451,15,694.594,1,WEAP,2008.0,2009.0,2010.0,2011.0,2012.0,2013.0,2014.0,2015.0,2016.0,2017.0,2018.0
452,15,674.629,2,WEAP,2008.0,2009.0,2010.0,2011.0,2012.0,2013.0,2014.0,2015.0,2016.0,2017.0,2018.0
453,15,605.971,3,WEAP,2008.0,2009.0,2010.0,2011.0,2012.0,2013.0,2014.0,2015.0,2016.0,2017.0,2018.0
454,15,681.411,4,WEAP,2008.0,2009.0,2010.0,2011.0,2012.0,2013.0,2014.0,2015.0,2016.0,2017.0,2018.0
455,15,613.05,5,WEAP,2008.0,2009.0,2010.0,2011.0,2012.0,2013.0,2014.0,2015.0,2016.0,2017.0,2018.0
456,15,677.815,6,WEAP,2008.0,2009.0,2010.0,2011.0,2012.0,2013.0,2014.0,2015.0,2016.0,2017.0,2018.0
457,15,700.95,7,WEAP,2008.0,2009.0,2010.0,2011.0,2012.0,2013.0,2014.0,2015.0,2016.0,2017.0,2018.0
458,15,641.233,8,WEAP,2008.0,2009.0,2010.0,2011.0,2012.0,2013.0,2014.0,2015.0,2016.0,2017.0,2018.0
459,15,713.21,9,WEAP,2008.0,2009.0,2010.0,2011.0,2012.0,2013.0,2014.0,2015.0,2016.0,2017.0,2018.0
460,15,697.994,10,WEAP,2008.0,2009.0,2010.0,2011.0,2012.0,2013.0,2014.0,2015.0,2016.0,2017.0,2018.0
461,15,703.742,11,WEAP,2008.0,2009.0,2010.0,2011.0,2012.0,2013.0,2014.0,2015.0,2016.0,2017.0,2018.0
462,15,662.602,12,WEAP,2008.0,2009.0,2010.0,2011.0,2012.0,2013.0,2014.0,2015.0,2016.0,2017.0,2018.0
463,15,729.477,13,WEAP,2008.0,2009.0,2010.0,2011.0,2012.0,2013.0,2014.0,2015.0,2016.0,2017.0,2018.0
464,15,634.28,14,WEAP,2008.0,2009.0,2010.0,2011.0,2012.0,2013.0,2014.0,2015.0,2016.0,2017.0,2018.0
465,15,649.869,15,WEAP,2008.0,2009.0,2010.0,2011.0,2012.0,2013.0,2014.0,2015.0,2016.0,2017.0,2018.0
466,15,657.464,16,WEAP,2008.0,2009.0,2010.0,2011.0,2012.0,2013.0,2014.0,2015.0,2016.0,2017.0,2018.0
467,15,610.898,17,WEAP,2008.0,2009.0,2010.0,2011.0,2012.0,2013.0,2014.0,2015.0,2016.0,2017.0,2018.0
468,15,617.092,18,WEAP,2008.0,2009.0,2010.0,2011.0,2012.0,2013.0,2014.0,2015.0,2016.0,2017.0,2018.0
469,15,727.588,19,WEAP,2008.0,2009.0,2010.0,2011.0,2012.0,2013.0,2014.0,2015.0,2016.0,2017.0,2018.0
470,15,647.296,20,WEAP,2008.0,2009.0,2010.0,2011.0,2012.0,2013.0,2014.0,2015.0,2016.0,2017.0,2018.0
471,15,675.555,21,WEAP,2008.0,2009.0,2010.0,2011.0,2012.0,2013.0,2014.0,2015.0,2016.0,2017.0,2018.0
472,15,644.605,22,WEAP,2008.0,2009.0,2010.0,2011.0,2012.0,2013.0,2014.0,2015.0,2016.0,2017.0,2018.0
473,15,624.468,23,WEAP,2008.0,2009.0,2010.0,2011.0,2012.0,2013.0,2014.0,2015.0,2016.0,2017.0,2018.0
474,15,700.605,24,WEAP,2008.0,2009.0,2010.0,2011.0,2012.0,2013.0,2014.0,2015.0,2016.0,2017.0,2018.0
475,15,658.099,25,WEAP,2008.0,2009.0,2010.0,2011.0,2012.0,2013.0,2014.0,2015.0,2016.0,2017.0,2018.0
476,15,616.503,26,WEAP,2008.0,2009.0,2010.0,2011.0,2012.0,2013.0,2014.0,2015.0,2016.0,2017.0,2018.0
477,15,714.548,27,WEAP,2008.0,2009.0,2010.0,2011.0,2012.0,2013.0,2014.0,2015.0,2016.0,2017.0,2018.0
478,15,636.766,28,WEAP,2008.0,2009.0,2010.0,2011.0,2012.0,2013.0,2014.0,2015.0,2016.0,2017.0,2018.0
479,15,731.5,29,WEAP,2008.0,2009.0,2010.0,2011.0,2012.0,2013.0,2014.0,2015.0,2016.0,2017.0,2018.0
480,16,598.5,0,WEAP,2008.0,2009.0,2010.0,2011.0,2012.0,2013.0,2014.0,2015.0,2016.0,2017.0,2018.0
481,16,657.686,1,WEAP,2008.0,2009.0,2010.0,2011.0,2012.0,2013.0,2014.0,2015.0,2016.0,2017.0,2018.0
482,16,683.362,2,WEAP,2008.0,2009.0,2010.0,2011.0,2012.0,2013.0,2014.0,2015.0,2016.0,2017.0,2018.0
483,16,668.875,3,WEAP,2008.0,2009.0,2010.0,2011.0,2012.0,2013.0,2014.0,2015.0,2016.0,2017.0,2018.0
484,16,648.3,4,WEAP,2008.0,2009.0,2010.0,2011.0,2012.0,2013.0,2014.0,2015.0,2016.0,2017.0,2018.0
485,16,658.618,5,WEAP,2008.0,2009.0,2010.0,2011.0,2012.0,2013.0,2014.0,2015.0,2016.0,2017.0,2018.0
486,16,662.02,6,WEAP,2008.0,2009.0,2010.0,2011.0,2012.0,2013.0,2014.0,2015.0,2016.0,2017.0,2018.0
487,16,690.508,7,WEAP,2008.0,2009.0,2010.0,2011.0,2012.0,2013.0,2014.0,2015.0,2016.0,2017.0,2018.0
488,16,623.498,8,WEAP,2008.0,2009.0,2010.0,2011.0,2012.0,2013.0,2014.0,2015.0,2016.0,2017.0,2018.0
489,16,659.451,9,WEAP,2008.0,2009.0,2010.0,2011.0,2012.0,2013.0,2014.0,2015.0,2016.0,2017.0,2018.0
490,16,655.663,10,WEAP,2008.0,2009.0,2010.0,2011.0,2012.0,2013.0,2014.0,2015.0,2016.0,2017.0,2018.0
491,16,675.606,11,WEAP,2008.0,2009.0,2010.0,2011.0,2012.0,2013.0,2014.0,2015.0,2016.0,2017.0,2018.0
492,16,611.935,12,WEAP,2008.0,2009.0,2010.0,2011.0,2012.0,2013.0,2014.0,2015.0,2016.0,2017.0,2018.0
493,16,708.615,13,WEAP,2008.0,2009.0,2010.0,2011.0,2012.0,2013.0,2014.0,2015.0,2016.0,2017.0,2018.0
494,16,617.088,14,WEAP,2008.0,2009.0,2010.0,2011.0,2012.0,2013.0,2014.0,2015.0,2016.0,2017.0,2018.0
495,16,601.808,15,WEAP,2008.0,2009.0,2010.0,2011.0,2012.0,2013.0,2014.0,2015.0,2016.0,2017.0,2018.0
496,16,667.68,16,WEAP,2008.0,2009.0,2010.0,2011.0,2012.0,2013.0,2014.0,2015.0,2016.0,2017.0,2018.0
497,16,712.204,17,WEAP,2008.0,2009.0,2010.0,2011.0,2012.0,2013.0,2014.0,2015.0,2016.0,2017.0,2018.0
498,16,676.631,18,WEAP,2008.0,2009.0,2010.0,2011.0,2012.0,2013.0,2014.0,2015.0,2016.0,2017.0,2018.0
499,16,607.533,19,WEAP,2008.0,2009.0,2010.0,2011.0,2012.0,2013.0,2014.0,2015.0,2016.0,2017.0,2018.0
500,16,685.744,20,WEAP,2008.0,2009.0,2010.0,2011.0,2012.0,2013.0,2014.0,2015.0,2016.0,2017.0,2018.0
501,16,606.424,21,WEAP,2008.0,2009.0,2010.0,2011.0,2012.0,2013.0,2014.0,2015.0,2016.0,2017.0,2018.0
502,16,603.512,22,WEAP,2008.0,2009.0,2010.0,2011.0,2012.0,2013.0,2014.0,2015.0,2016.0,2017.0,2018.0
503,16,711.709,23,WEAP,2008.0,2009.0,2010.0,2011.0,2012.0,2013.0,2014.0,2015.0,2016.0,2017.0,2018.0
504,16,669.626,24,WEAP,2008.0,2009.0,2010.0,2011.0,2012.0,2013.0,2014.0,2015.0,2016.0,2017.0,2018.0
505,16,692.416,25,WEAP,2008.0,2009.0,2010.0,2011.0,2012.0,2013.0,2014.0,2015.0,2016.0,2017.0,2018.0
506,16,724.758,26,WEAP,2008.0,2009.0,2010.0,2011.0,2012.0,2013.0,2014.0,2015.0,2016.0,2017.0,2018.0
507,16,725.482,27,WEAP,2008.0,2009.0,2010.0,2011.0,2012.0,2013.0,2014.0,2015.0,2016.0,2017.0,2018.0
508,16,681.525,28,WEAP,2008.0,2009.0,2010.0,2011.0,2012.0,2013.0,2014.0,2015.0,2016.0,2017.0,2018.0
509,16,731.5,29,WEAP,2008.0,2009.0,2010.0,2011.0,2012.0,2013.0,2014.0,2015.0,2016.0,2017.0,2018.0
510,17,0.0,0,LEAP,1185212257.9150002,1202015626.405,1155917332.0,1163674138.2599998,1173029625.175,1183114274.0500002,1194478951.6450002,1205264677.5549998,1216094402.39,1220935587.19,1245044836.1950002
511,17,0.145,1,LEAP,1271140146.6403,1289161759.2929,1239721338.57,1248040513.28385,1258074273.02665,1268890058.8657,1281078675.6128001,1292646366.7041998,1304261246.6162,1309453417.3142,1335310586.8456001
512,17,0.213,2,LEAP,1311437363.4218202,1330030290.57826,1279022527.858,1287605433.98469,1297957280.29501,1309115944.15858,1321690959.9563203,1333625365.75348,1345608456.32228,1350965227.3034801,1377642111.28864
513,17,0.574,3,LEAP,1525368176.0413601,1546994111.07848,1487665606.284,1497648615.94062,1509689127.70498,1522668070.49284,1537294410.66236,1551175640.1180398,1565113496.0854402,1571344100.92304,1602372704.28772
514,17,0.614,4,LEAP,1549072421.20696,1571034423.5992799,1510783952.924,1520922098.70582,1533149720.21578,1546330355.9592397,1561183989.68796,1575280933.6764402,1589435384.14784,1595762812.68144,1627273601.01892
515,17,0.971,5,LEAP,1760632809.3099399,1785594212.84742,1717115196.6859999,1728637932.3852303,1742535508.37467,1757516253.74686,1774398482.4914398,1790420678.68516,1806508235.1047602,1813699815.12516,1849514104.34488
516,17,0.129,6,LEAP,1261658448.57406,1279545634.28458,1230473999.914,1238731120.17777,1248690036.02233,1259425144.67914,1271522844.0025601,1283004249.28084,1294532491.3912401,1299685932.61084,1325350228.15312
517,17,0.004,7,LEAP,1187582682.43156,1204419657.65708,1158229166.664,1166001486.5365198,1175375684.42608,1185480502.59664,1196867909.5475602,1207675206.91084,1218526591.19624,1223377458.36584,1247534925.8681202
518,17,0.376,8,LEAP,1408032162.47164,1427994564.10052,1373229790.416,1382444876.25288,1393559194.77652,1405539757.43416,1419040994.48564,1431854437.00396,1444720150.17656,1450471477.71896,1479113265.46828
519,17,0.465,9,LEAP,1460774107.9651,1481484259.4593,1424668111.69,1434228375.40545,1445759013.11305,1458188342.5969,1472195307.8176,1485488715.1713998,1498836351.1154,1504803111.3813999,1534517760.6952002
520,17,0.691,10,LEAP,1594703093.15074,1617312025.20182,1555286770.2059999,1565723553.02883,1578311360.79907,1591880255.48206,1607171429.3122401,1621683623.7763598,1636255018.6679602,1642768832.81636,1675207827.22648
521,17,0.355,11,LEAP,1395587433.7597,1415373400.0271,1361092658.4299998,1370226297.8011498,1381242383.70835,1393117057.5643,1406498965.4972,1419199157.8858,1431951158.9438002,1437651654.0458,1466040294.6844
522,17,0.422,12,LEAP,1435292044.41208,1455640923.49944,1399815889.0519998,1409209381.4328601,1420538876.16394,1432751385.72052,1446514010.36508,1459575524.5961199,1472690321.4483202,1478552996.2411199,1507749296.70916
523,17,0.939,13,LEAP,1741669413.17746,1766361962.83078,1698620519.374,1710019146.17307,1723767034.3660297,1738586425.3737397,1755286819.2709599,1771136443.83844,1787050724.65484,1794164845.71844,1829593386.95992
524,17,0.559,14,LEAP,1516479084.10426,1537978993.88318,1478996226.294,1488921059.90367,1500891405.51343,1513794713.44294,1528335818.5277603,1542136155.03364,1555992788.06204,1562187084.01364,1593034868.0135202
525,17,0.992,15,LEAP,1773077538.02188,1798215376.92084,1729252328.6720002,1740856510.8369603,1754852319.4428399,1769938953.61672,1786940511.47988,1803075957.80332,1819277226.33752,1826519638.79832,1862587075.1287599
526,17,0.249,16,LEAP,1332771184.0708601,1351666571.8469799,1299829039.8339999,1308551568.4733698,1319071813.55473,1330412001.07834,1343191581.07936,1355320129.95604,1367498155.57844,1372942067.88604,1400052918.3467202
527,17,0.34,17,LEAP,1386698341.8226001,1406358282.8318,1352423278.44,1361498741.7642,1372444661.5168,1384243700.5144,1397540373.3626,1410159672.8014,1422830450.9204001,1428494637.1364,1456702458.4102
528,17,0.894,18,LEAP,1715002137.36616,1739316611.24488,1672612379.4040003,1683836478.06222,1697373867.79138,1711966354.2240398,1728411042.86716,1744017988.5852401,1759688600.58464,1766693794.9902399,1801579878.13732
529,17,0.606,19,LEAP,1544331572.1738398,1566226361.0951202,1506160283.596,1516267402.15278,1528457601.71362,1541597898.86596,1556406073.88284,1570459874.96476,1584571006.53536,1590879070.3297598,1622293421.6726801
530,17,0.414,20,LEAP,1430551195.37896,1450832860.99528,1395192219.724,1404554684.8798199,1415846757.6617799,1428018928.6272402,1441736094.5599601,1454754465.88444,1467825943.83584,1473669253.88944,1502769117.36292
531,17,0.074,21,LEAP,1229065111.4713602,1246490204.56848,1198686273.284,1206730081.37562,1216431721.31998,1226889502.1628401,1238674672.84236,1249859470.6380398,1261089895.30544,1266110203.94304,1291111495.14772
532,17,0.698,22,LEAP,1598851336.05472,1621519079.8929598,1559332480.8679998,1569796412.5127401,1582416964.4884598,1596021155.43868,1611352105.64172,1625902050.1490798,1640511349.07888,1647042107.3740797,1679565484.15444
533,17,0.482,23,LEAP,1470848412.16048,1491701392.2806401,1434493409.0119998,1444119605.58066,1455729764.93014,1468244813.92012,1482348378.90348,1495733464.9337199,1509173153.5419202,1515181063.87872,1545100641.8059602
534,17,0.815,24,LEAP,1668186253.1641,1691836994.0163,1626953644.7900002,1637871349.6009502,1651039197.5825498,1665233340.4278998,1681229124.2916,1696410033.8073997,1711652871.6614,1718466839.2673998,1752400607.0932
535,17,0.732,25,LEAP,1618999944.4454799,1641953345.53564,1578983075.5119998,1589578872.8631601,1602358468.12264,1616134098.08512,1631658247.81348,1646391549.67372,1661184953.93192,1667798012.36872,1700731246.3759604
536,17,0.704,26,LEAP,1602406972.82956,1625125126.7710798,1562800232.864,1573287434.92752,1585936053.3650799,1599570498.25864,1614935542.49556,1629517844.1828399,1644159632.2882402,1650704914.1378398,1683300618.66412
537,17,0.077,27,LEAP,1230842929.8587801,1248293228.00754,1200420149.282,1208475592.5830097,1218191265.75829,1228664173.57282,1240466391.2692802,1251667367.65492,1262914036.91012,1267941607.32492,1292979062.40256
538,17,0.319,28,LEAP,1374253613.11066,1393737118.7583802,1340286146.454,1349280163.31247,1360127850.44863,1371821000.64454,1384998344.37416,1397504393.68324,1410061459.68764,1415674813.46324,1443629487.6263201
539,17,1.0,29,LEAP,1777818387.055,1803023439.425,1733875998.0,1745511207.39,1759544437.945,1774671410.71,1791718427.285,1807897016.5149999,1824141603.95,1831403381.1499999,1867567254.4750001
540,18,4761.0,0,LEAP,2008.0,2009.0,2010.0,2011.0,2012.0,2013.0,2014.0,2015.0,2016.0,2017.0,2018.0
541,18,4888.955,1,LEAP,2008.0,2009.0,2010.0,2011.0,2012.0,2013.0,2014.0,2015.0,2016.0,2017.0,2018.0
542,18,5264.839,2,LEAP,2008.0,2009.0,2010.0,2011.0,2012.0,2013.0,2014.0,2015.0,2016.0,2017.0,2018.0
543,18,5002.597,3,LEAP,2008.0,2009.0,2010.0,2011.0,2012.0,2013.0,2014.0,2015.0,2016.0,2017.0,2018.0
544,18,4992.317,4,LEAP,2008.0,2009.0,2010.0,2011.0,2012.0,2013.0,2014.0,2015.0,2016.0,2017.0,2018.0
545,18,4989.802,5,LEAP,2008.0,2009.0,2010.0,2011.0,2012.0,2013.0,2014.0,2015.0,2016.0,2017.0,2018.0
546,18,5000.981,6,LEAP,2008.0,2009.0,2010.0,2011.0,2012.0,2013.0,2014.0,2015.0,2016.0,2017.0,2018.0
547,18,5078.745,7,LEAP,2008.0,2009.0,2010.0,2011.0,2012.0,2013.0,2014.0,2015.0,2016.0,2017.0,2018.0
548,18,5037.456,8,LEAP,2008.0,2009.0,2010.0,2011.0,2012.0,2013.0,2014.0,2015.0,2016.0,2017.0,2018.0
549,18,5059.152,9,LEAP,2008.0,2009.0,2010.0,2011.0,2012.0,2013.0,2014.0,2015.0,2016.0,2017.0,2018.0
550,18,4824.797,10,LEAP,2008.0,2009.0,2010.0,2011.0,2012.0,2013.0,2014.0,2015.0,2016.0,2017.0,2018.0
551,18,4892.971,11,LEAP,2008.0,2009.0,2010.0,2011.0,2012.0,2013.0,2014.0,2015.0,2016.0,2017.0,2018.0
552,18,5209.059,12,LEAP,2008.0,2009.0,2010.0,2011.0,2012.0,2013.0,2014.0,2015.0,2016.0,2017.0,2018.0
553,18,5140.044,13,LEAP,2008.0,2009.0,2010.0,2011.0,2012.0,2013.0,2014.0,2015.0,2016.0,2017.0,2018.0
